Datetime,atm_TMP,Humidity,atm_dewPt,Pressure,Altitude (feet),TMP_C,dewPT_C,Saturated_Vapor_Pressur,Actual_Vapor_Pressure,RH_water,RH_ice
2022-09-02 00:00:00,210.6229706,2.862077415,288.292038,19999.99771,39441.057,99.23498366666666,51.132037999999994,994.4582569517286,130.44393190747056,13.117084703717468,0.037843588798006686
2022-09-02 01:00:00,210.5500183,2.87751469,289.2387238,20599.99924,38716.82,99.19445461111111,52.078723800000006,993.0007818023055,136.65000013296424,13.761318484054286,0.03917775531571642
2022-09-02 02:00:00,210.328949,2.979261577,290.0213928,21299.99771,37913.955,99.07163833333333,52.861392800000004,988.5950535221826,141.9706832288516,14.360853083680333,0.03926299637443604
2022-09-02 03:00:00,210.4173889,2.990178168,290.0835571,21199.99771,42215.844,99.12077161111111,52.92355710000001,990.3556227820189,142.40080300229062,14.378754431894974,0.03995484642577625
2022-09-02 04:00:00,210.2494049,2.984399647,290.1237793,15999.99924,43052.897,99.02744716666666,52.96377930000003,987.0138078375268,142.6796992193837,14.45569434656484,0.03894846492068817
2022-09-02 05:00:00,210.5211792,2.973706305,289.9950867,16999.99924,42931.525,99.17843288888889,52.835086700000005,992.4251133657524,141.78900530480237,14.287123874156423,0.04046111193978285
2022-09-02 06:00:00,210.5388184,2.852403194,289.5213165,17699.99924,41865.784,99.18823244444444,52.361316500000015,992.7771831262801,138.55099906274168,13.955900822220869,0.03965058723888608
2022-09-02 07:00:00,210.2417908,3.239918947,289.1735077,18199.99924,41180.409,99.02321711111111,52.01350770000002,986.8625591715456,136.21448715994322,13.802781947092305,0.03713720721153781
2022-09-02 08:00:00,209.2805939,3.7386356,288.6520691,18499.99924,40513.7,98.48921883333334,51.49206910000001,967.9240097333452,132.77498373860507,13.717500795871718,0.03084433957209417
2022-09-02 09:00:00,208.4730225,3.785535485,288.645813,18099.99924,41068.026,98.04056805555557,51.48581299999998,952.2481705076111,132.73417464017126,13.939031730501009,0.026849795682696073
2022-09-02 10:00:00,209.0351257,3.706039071,288.9092102,20599.99924,38513.688,98.35284761111112,51.74921020000002,963.1365476554461,134.4616908339321,13.960812842296441,0.029960891754989796
2022-09-02 11:00:00,209.4670563,3.343307883,288.5133972,23099.99924,38513.688,98.59280905555555,51.35339719999999,971.5739421035021,131.87293860139602,13.573124276664425,0.0316133861523899
2022-09-02 12:00:00,209.2171021,3.453361034,287.8371887,27899.99924,38012.924,98.45394561111112,50.677188700000016,966.6838008628492,127.54931568660179,13.194522921844035,0.029313562599542528
2022-09-02 13:00:00,208.6796112,3.709556878,286.5522614,20599.99924,38212.035,98.15533955555556,49.392261400000024,956.2379263133934,119.66848508539856,12.514509390644992,0.025087764262372345
2022-09-02 14:00:00,209.3683472,3.584197849,286.9907837,25099.99924,37717.174,98.53797066666667,49.83078370000001,969.6403173035724,122.30961463083698,12.613915948850195,0.028837452748950568
2022-09-02 15:00:00,209.8614349,3.327147335,288.2791138,25399.99771,37815.374,98.81190827777777,51.11911380000001,979.3316762937015,130.36091114788786,13.311211543901152,0.03337932981752605
2022-09-02 16:00:00,210.4217682,2.958080977,288.7018127,25299.99771,35022.388,99.12320455555556,51.54181270000001,990.4428693671069,133.09984941955133,13.438417654983184,0.03737186003125758
2022-09-02 17:00:00,210.5431824,2.951877683,288.4272308,21899.99771,37231.807,99.1906568888889,51.26723080000002,992.864302526792,131.3150921433294,13.225885129431965,0.037606458795979965
2022-09-02 18:00:00,210.1507416,3.084035367,288.1483765,20599.99771,38112.285,98.97263422222221,50.98837649999999,985.0554321618254,129.52364747840392,13.148868911280283,0.03478891418830116
2022-09-02 19:00:00,209.8181763,3.096925169,288.2279053,20699.99771,38412.735,98.78787572222222,51.06790529999998,978.4782256751575,130.03241094823167,13.28924931962674,0.03305680144602158
2022-09-02 20:00:00,209.5371857,3.591154367,288.5402374,20699.99771,38112.283,98.63176983333334,51.38023740000003,972.9496735923302,132.04711900280844,13.571834452162705,0.03203016805469451
2022-09-02 21:00:00,209.5559082,3.331097603,289.2581482,21799.99924,38212.035,98.64217122222222,52.0981482,973.3172290012158,136.7799471294624,14.052966808141393,0.03328252835197907
2022-09-02 22:00:00,209.7677307,3.207754582,289.6716614,21899.99924,37619.353,98.75985038888888,52.51166140000001,977.483767825143,139.57158972296895,14.278660609731597,0.035185296318955624
2022-09-02 23:00:00,209.7354431,3.337159991,290.5876465,22299.99924,40079.05,98.74191283333333,53.42764650000001,976.8477107498875,145.93013947108957,14.938883294210187,0.03659089961910919
2022-09-03 00:00:00,209.4141388,3.212855905,290.4624939,19699.99924,39651.903,98.56341044444444,53.30249390000003,970.5369341502948,145.04696476460933,14.945022663315536,0.03446329032652124
2022-09-03 01:00:00,209.1339874,3.336081684,291.1611938,19799.99924,38921.61,98.40777077777778,54.00119379999998,965.0622989918693,150.03682012262647,15.546853325361385,0.033998690889927775
2022-09-03 02:00:00,209.0554199,3.459773183,292.6305847,21199.99924,38615.047,98.36412216666668,55.47058469999999,963.5316010315321,161.01302493154665,16.7107155343084,0.036001391606260424
2022-09-03 03:00:00,208.7307739,3.701636821,292.4930878,21299.99924,37619.353,98.18376327777779,55.333087800000015,957.2281656207997,159.95756768141302,16.71049530575339,0.03383105869102076
2022-09-03 04:00:00,209.1100464,3.696546763,291.8949585,20699.99924,38012.924,98.39447022222221,54.734958499999976,964.5956511955,155.43491431132426,16.11399700161217,0.03507884300970949
2022-09-03 05:00:00,209.0753632,3.447393596,292.02742,20999.99924,38212.035,98.37520177777778,54.86742000000001,963.9199556686364,156.4269304820633,16.228207494008736,0.03509497890103346
2022-09-03 06:00:00,208.8817139,3.690424353,292.4197693,20499.99924,38212.035,98.26761883333333,55.25976929999999,960.1545640632678,159.39718667240163,16.601200748122302,0.03459791582249899
2022-09-03 07:00:00,208.881424,3.810192496,292.5427246,20599.99924,38212.035,98.26745777777779,55.38272459999999,960.148936370312,160.3379048631781,16.699274330221066,0.034800374629376025
2022-09-03 08:00:00,209.4435425,3.561691344,292.397644,21599.99924,38112.283,98.57974583333333,55.23764400000002,971.1130350992928,159.2284115781683,16.396485869627707,0.03802054231746249
2022-09-03 09:00:00,208.7064209,4.187097013,292.7736511,22899.99771,36380.819,98.17023383333334,55.6136511,956.7567134340459,162.1175661121686,16.94449214056591,0.03414438265495396
2022-09-03 10:00:00,208.043396,4.304101348,292.2063141,23399.99924,35557.202,97.80188666666668,55.04631409999999,943.9955533826535,157.77529754658644,16.71356363716169,0.029606027453739706
2022-09-03 11:00:00,208.1457825,4.420343637,292.8630676,23699.99771,35467.294,97.85876805555556,55.703067600000026,945.9568267645101,162.81119682770557,17.21127140490909,0.03110567558389028
2022-09-03 12:00:00,208.326355,4.295560598,293.5593262,21499.99771,38012.926,97.95908611111112,56.39932619999999,949.424104898767,168.29983054367167,17.726517546298947,0.033186217381852685
2022-09-03 13:00:00,208.3487854,4.174732298,293.5073547,19499.99771,39651.905,97.97154744444444,56.34735470000001,949.8555453482581,167.88473440838115,17.674764887204752,0.033234092351189896
2022-09-03 14:00:00,208.3809052,4.055021316,294.0820618,39999.99924,23855.537,97.98939177777778,56.92206180000002,950.473643341768,172.52405128225118,18.151376683699958,0.034344119867190805
2022-09-03 15:00:00,208.348877,4.055117846,293.9968262,38899.99924,25481.632,97.97159833333333,56.83682619999999,949.8573075765138,171.82913125223007,18.089994137186626,0.034015459546394934
2022-09-03 16:00:00,208.2885895,4.181508332,293.4329529,34399.99924,38312.184,97.93810527777777,56.27295289999998,948.6980697673042,167.2920142856857,17.633852077586596,0.03277077549948437
2022-09-03 17:00:00,208.0661011,4.302391082,293.5054932,20799.99924,38112.283,97.8145006111111,56.34549319999999,944.4301891066964,167.86988290106612,17.77472647923807,0.03162634630735045
2022-09-03 18:00:00,207.8509064,4.434611022,292.8399353,21199.99924,37913.955,97.69494800000001,55.67993529999998,940.3175100930991,162.63150918955145,17.29538240476343,0.029497466346055313
2022-09-03 19:00:00,207.7114563,4.441061169,293.0314026,21499.99924,37619.353,97.61747572222222,55.87140259999998,937.6604269223517,164.1239250667329,17.50355676259377,0.029040272957905934
2022-09-03 20:00:00,207.6403503,4.691927284,292.6286011,21799.99924,37521.909,97.5779723888889,55.46860110000003,936.3079924260824,160.99775604015755,17.194956931104873,0.02812858411698763
2022-09-03 21:00:00,207.632782,4.710478693,291.4931946,20899.99771,39336.298,97.57376777777777,54.333194599999985,936.1641396722254,152.45899182868664,16.285497955739512,0.026600810268517343
2022-09-03 22:00:00,207.7538605,4.58345452,292.5177917,20199.99771,39441.055,97.64103361111111,55.35779169999998,938.4677314221634,160.14676214767135,17.06470630641539,0.02855100075772772
2022-09-03 23:00:00,208.0877991,4.465670824,293.3474121,19399.99924,39336.297,97.82655505555556,56.18741209999999,944.845702672695,166.61277192152673,17.63386037002946,0.03150949768024205
2022-09-04 00:00:00,208.3305817,4.207346201,292.5479736,19299.99771,39441.055,97.96143427777778,55.38797359999998,949.5053913751597,160.3781701005468,16.890706630772538,0.031647505879377064
2022-09-04 01:00:00,208.7359924,4.20514521,292.5125122,19399.99924,39336.297,98.18666244444444,55.35251220000001,957.3292163609974,160.1063130642517,16.724268969127287,0.0338929532054624
2022-09-04 02:00:00,208.7978058,4.323082834,291.5823975,19199.99924,40079.05,98.22100322222222,54.42239750000002,958.526846377021,153.1154749594342,15.97404136756006,0.03275944215294815
2022-09-04 03:00:00,208.5940247,4.580279946,291.2209167,18999.99924,40186.997,98.1077915,54.06091669999998,954.5833395051686,150.4700879283755,15.762907406950482,0.031082329475472403
2022-09-04 04:00:00,208.0164185,4.576738596,291.1932373,19399.99924,39651.903,97.78689916666666,54.033237300000025,943.4793501212313,150.26915074717476,15.927126622100008,0.02806387966336797
2022-09-04 05:00:00,208.412384,4.576091737,291.5357666,19399.99924,39336.297,98.00688,54.37576659999999,951.0797325984838,152.77199601949323,16.063006158495106,0.030579169516160288
2022-09-04 06:00:00,208.4336853,4.464030951,291.7137299,19799.99924,39336.297,98.01871405555556,54.55372989999998,951.4900487660103,154.0864190739324,16.19422286904287,0.03095671675670974
2022-09-04 07:00:00,207.9809418,4.835118204,291.8389587,20499.99924,38819.005,97.7671898888889,54.67895869999998,942.8008776254526,155.01715195626954,16.44219427825494,0.02877011641771025
2022-09-04 08:00:00,207.6255951,4.940579027,291.7494812,21099.99924,38112.283,97.56977505555557,54.589481199999994,936.0275534083175,154.35164192240885,16.490074609489298,0.02689653027471069
2022-09-04 09:00:00,207.9322815,4.805270612,291.572998,21099.99924,37913.955,97.74015638888889,54.41299799999999,941.870939813778,153.04618585832884,16.249167416566472,0.028161384110863774
2022-09-04 10:00:00,208.4329376,4.684134543,291.6974792,20499.99924,38212.035,98.01829866666668,54.53747919999998,951.475643692366,153.96599168189687,16.181811137530033,0.030928502289937685
2022-09-04 11:00:00,208.3994141,4.438423038,292.2984314,20399.99924,38412.733,97.99967450000001,55.13843140000003,950.8299724678947,158.47348529054668,16.666858416255657,0.0316488957136651
2022-09-04 12:00:00,208.205307,4.812227517,293.7687988,21199.99924,38012.924,97.89183722222222,56.60879880000002,947.0986193222002,169.98181303385093,17.947636029234207,0.03281624911126076
2022-09-04 13:00:00,208.2726746,4.819680184,293.5855713,20899.99924,37717.173,97.92926366666666,56.42557130000003,948.3922477091079,168.50978392846596,17.767941939161812,0.032917683131943806
2022-09-04 14:00:00,208.2117004,4.823589563,293.9447632,20699.99924,38312.184,97.89538911111111,56.784763200000015,947.22132535852,171.40584563366554,18.095648930706773,0.033128232961878765
2022-09-04 15:00:00,208.7126465,4.576809496,293.8418884,20399.99924,38312.184,98.1736925,56.68188840000002,956.8772169739498,170.57207222524454,17.82591007492743,0.035963580826968836
2022-09-04 16:00:00,208.6871643,4.333637446,293.1167297,20199.99924,38513.686,98.15953572222222,55.95672970000001,956.3840604629919,164.79278883269632,17.230817162816265,0.03459282141046256
2022-09-04 17:00:00,208.4601746,4.587833375,292.5005798,20599.99924,38312.184,98.03343033333333,55.34057980000003,952.0005052719424,160.01492480476938,16.808281499709974,0.03229608344056568
2022-09-04 18:00:00,208.196991,4.96199283,292.4251099,20799.99924,38312.184,97.88721722222222,55.2651099,946.939033466839,159.4379485347039,16.83719256465599,0.030735881581817268
2022-09-04 19:00:00,207.6587677,5.082539916,291.5382385,20899.99924,42452.057,97.58820427777778,54.37823849999998,936.6581342549665,152.79018720727316,16.312268224607372,0.026782400027958717
2022-09-04 20:00:00,207.3429565,5.196683049,291.9587708,18599.99924,42452.057,97.41275361111111,54.79877080000003,930.6692408809772,155.91213490033547,16.752690220292237,0.025826416608617883
2022-09-04 21:00:00,206.9248352,5.566928118,291.6419983,20399.99924,41981.911,97.18046399999999,54.481998300000015,922.7895030012697,153.5554530617974,16.640355418259034,0.023579342145410763
2022-09-04 22:00:00,207.5216064,5.568901241,292.1324768,20399.99924,38312.184,97.51200355555555,54.97247680000001,934.0531242778289,157.21756568227258,16.83175845097961,0.026891491094839834
2022-09-04 23:00:00,207.9953003,5.077908486,292.8447876,20199.99924,39336.297,97.77516683333334,55.68478760000002,943.0754269103644,162.66918690972867,17.248799223054057,0.030266819648580055
2022-09-05 00:00:00,208.0507355,4.934887677,292.8679504,19299.99924,39336.297,97.80596416666667,55.70795039999999,944.1360325390757,162.84914729882942,17.248483447970667,0.030597619257195605
2022-09-05 01:00:00,208.071167,4.820488006,292.3575134,22799.99924,39336.297,97.81731500000001,55.19751340000002,944.527186680593,158.9226802580328,16.825633237360172,0.02996740063291398
2022-09-05 02:00:00,208.781662,4.821891218,291.32724,22799.99924,39024.638,98.21203444444444,54.16724000000002,958.213940640898,151.2440810288531,15.783957487374273,0.03226940866364775
2022-09-05 03:00:00,208.7607574,4.33754003,291.3659973,19399.99924,39758.002,98.20042077777777,54.20599730000001,957.8088860562366,151.52706742977384,15.82017766129569,0.032213789838045445
2022-09-05 04:00:00,208.63591,4.847352952,290.9902649,19099.99924,39758.002,98.13106111111111,53.8302649,955.3927807096292,148.80270300645287,15.575029036322412,0.030961195034624564
2022-09-05 05:00:00,208.0326538,4.969336033,290.5055542,19099.99924,39546.256,97.79591877777777,53.34555420000001,943.7899775474646,145.35031291049233,15.400705280660015,0.02722298521988177
2022-09-05 06:00:00,207.618454,5.334419489,290.8971863,21599.99924,39441.055,97.56580777777779,53.73718629999999,935.8918540809808,148.13433972682,15.828147139103343,0.025780263619545437
2022-09-05 07:00:00,207.1237183,5.719234377,291.5178223,21599.99924,37815.373,97.29095461111112,54.35782229999998,926.5305796883288,152.63999613977137,16.47436139572611,0.02430233209102004
2022-09-05 08:00:00,207.4162903,5.7190772,291.5179443,23199.99924,35920.001,97.45349461111111,54.357944300000014,932.0570443279801,152.64089325234156,16.37677588311097,0.025620217139837816
2022-09-05 09:00:00,207.4599152,5.136160016,291.6781616,21199.99924,37815.373,97.47773066666667,54.51816160000001,932.8834435555465,153.8229417392414,16.48897756754779,0.026021592390318513
2022-09-05 10:00:00,207.4164886,5.137970507,291.659668,20399.99924,38212.035,97.45360477777778,54.499668000000014,932.0607993966687,153.68610045436134,16.488849284708007,0.025796570218313553
2022-09-05 11:00:00,207.356308,5.133807212,292.1804504,20499.99924,38312.184,97.42017111111112,55.02045039999999,930.9217821610488,157.57974274433607,16.927280654936368,0.026165463957697033
2022-09-05 12:00:00,207.2295227,5.515636891,292.2475281,21499.99924,37231.806,97.34973483333333,55.087528100000014,928.525971672101,158.08734551275774,17.02562452055833,0.025656351625672456
2022-09-05 13:00:00,206.770752,5.639699787,292.7691345,24399.99924,36661.34,97.09486222222222,55.60913450000001,919.8998287297152,162.0825967861915,17.61959201688411,0.024196884676470354
2022-09-05 14:00:00,207.1310883,5.762788981,292.8581848,23799.99924,37815.373,97.29504905555555,55.69818480000001,926.6694560307515,162.7732539361405,17.565406184137665,0.025950336373319
2022-09-05 15:00:00,207.1354828,5.385133386,293.2628784,20799.99924,39024.638,97.29749044444445,56.10287839999998,926.7522719292921,165.94384915906488,17.905955473257887,0.02647689660018226
2022-09-05 16:00:00,207.0723267,5.648332447,293.5823364,21099.99924,41635.18,97.26240372222222,56.42233639999998,925.562667841154,168.48389352533687,18.203402036333234,0.026575863187705967
2022-09-05 17:00:00,207.1803284,5.778583974,294.0252686,27099.99924,36850.08,97.32240466666667,56.86526860000001,927.5977571465421,172.06075320040762,18.549069558953818,0.02767678042218509
2022-09-05 18:00:00,207.3990479,5.530081153,293.3106384,19299.99924,41068.026,97.4439155,56.15063840000002,931.7305854266533,166.32149497758758,17.850814127930178,0.027830102461402627
2022-09-05 19:00:00,207.7487946,5.282372266,293.3372192,17999.99924,40844.793,97.63821922222222,56.177219199999996,938.3712546522288,166.53199230166157,17.746919620143338,0.029662647259071275
2022-09-05 20:00:00,207.7185516,5.167450815,293.6723938,18799.99924,40295.418,97.62141755555555,56.51239380000001,937.795468989471,169.20593903883383,18.04294695741738,0.02997730594486864
2022-09-05 21:00:00,207.8835907,5.223524302,294.8658752,18099.99924,40844.793,97.71310594444445,57.70587520000001,940.9411872356239,179.0280715066317,19.026489002208034,0.0326598382303458
2022-09-05 22:00:00,207.9442139,5.093144268,295.0606384,18299.99924,41180.409,97.7467855,57.90063840000002,942.0989066227039,180.67637295416083,19.178068426155058,0.033315639135399144
2022-09-05 23:00:00,208.0126648,5.18001461,295.378418,18799.99924,40623.57,97.78481377777779,58.218418000000014,943.4075433460632,183.39366284184763,19.439495066086693,0.034227483898887925
2022-09-06 00:00:00,208.2302246,5.387815326,295.1551208,19099.99924,40623.57,97.90568033333335,57.995120800000024,947.5769281946748,181.4806552127007,19.15207618641137,0.035189331089604724
2022-09-06 01:00:00,208.3838348,5.206878603,295.0479431,18699.99924,40513.7,97.99101933333333,57.8879431,950.5300358925931,180.568536967467,18.996615588049725,0.03596386393046638
2022-09-06 02:00:00,208.8087921,4.812665105,294.8563232,18699.99924,40186.997,98.22710672222223,57.69632320000002,958.7398361955527,178.94756417374842,18.66487209750704,0.038358599194473826
2022-09-06 03:00:00,208.7515259,4.680283964,294.6763611,18599.99924,40079.05,98.19529216666666,57.51636110000001,957.6300589799637,177.43656733431465,18.528717396706853,0.03766214472100952
2022-09-06 04:00:00,208.6642761,4.920272589,294.5507202,18799.99924,39864.557,98.14682005555557,57.390720200000004,955.9412867980815,176.3881484747671,18.451776370657445,0.03688100736657853
2022-09-06 05:00:00,208.3463135,4.901879668,294.5289612,18699.99924,40404.318,97.97017416666667,57.36896120000003,949.8079912276806,176.2071189327594,18.551867383743712,0.03486654711062832
2022-09-06 06:00:00,208.3251953,5.022122085,294.400238,18299.99924,40844.793,97.95844183333332,57.240238000000005,949.4018029550069,175.13942424419204,18.44734481218297,0.03452789808034901
2022-09-06 07:00:00,208.0306244,5.275076747,294.2520752,17799.99924,41293.311,97.79479133333332,57.09207519999998,943.7511446807849,173.91734981588863,18.42830610549506,0.03256173102038293
2022-09-06 08:00:00,207.6820068,5.401818067,294.3875427,17699.99924,41180.409,97.60111488888889,57.22754269999999,937.1000999860944,175.03442382126653,18.678305959402188,0.030808857420440795
2022-09-06 09:00:00,207.9142609,5.338748246,294.2130127,17499.99924,41635.18,97.73014494444445,57.05301269999998,941.526746272916,173.59637407987398,18.43775280596802,0.03184118030157132
2022-09-06 10:00:00,207.6069031,5.905349582,294.3793335,18999.99924,41750.209,97.55939061111111,57.219333499999976,935.672392014737,174.96655578238634,18.69955309952445,0.030387239423406154
2022-09-06 11:00:00,206.8683014,5.939833254,294.1329956,18799.99924,40186.997,97.14905633333335,56.97299560000002,921.7283879862915,172.94045883119443,18.762626939267765,0.026283184930261185
2022-09-06 12:00:00,207.7799988,5.927095503,294.0230408,28799.99924,34759.063,97.65555488888887,56.86304079999999,938.9656502085528,172.04260136536476,18.322566041383148,0.030814511800795804
2022-09-06 13:00:00,208.1380005,5.153627992,294.0791321,29899.99771,31096.626,97.85444472222223,56.919132099999985,945.807638414809,172.50012575779132,18.238394230660337,0.032911809591796744
2022-09-06 14:00:00,208.329422,4.88212797,294.344574,30299.99771,29906.852,97.96079,57.184574000000026,949.4830878344085,174.67943769507988,18.397319545047473,0.03446261123958744
2022-09-06 15:00:00,208.6237183,4.658123672,294.6917725,30399.99771,30869.509,98.12428794444446,57.53177250000002,955.1571146413542,177.5655353643705,18.59019135621928,0.03686812196963236
2022-09-06 16:00:00,208.7951202,4.312728584,295.1695251,29599.99771,33731.603,98.21951122222224,58.00952509999999,958.4747870549321,181.60354072736786,18.94713801344467,0.038836612692367024
2022-09-06 17:00:00,208.723114,4.303624898,295.0768738,28399.99771,34154.81,98.17950777777779,57.91687379999999,957.0798559043438,180.81435945523728,18.892296012686003,0.038191868555060474
2022-09-06 18:00:00,208.327774,4.556359202,294.7557373,24699.99771,35377.699,97.95987444444444,57.595737300000025,949.451393981686,178.10167349766127,18.75837716670904,0.03512768787626276
2022-09-06 19:00:00,208.2098694,4.566087693,294.6318359,24199.99924,35920.001,97.89437188888888,57.4718359,947.1861823299081,177.06441518898325,18.693728697924684,0.034210916679038146
2022-09-06 20:00:00,208.1931305,4.289313465,294.3063354,22499.99771,36661.34,97.8850725,57.14633540000003,946.864957273497,174.36404790463425,18.414880238753,0.03359055937237776
2022-09-06 21:00:00,208.7214661,4.469757408,294.8783569,21099.99771,37913.957,98.17859227777778,57.71835690000003,957.0479520490545,179.13331802081447,18.717277189433116,0.03782606038964679
2022-09-06 22:00:00,208.821167,3.970909119,294.9552002,20999.99924,38012.926,98.23398166666668,57.79520019999998,958.9797939984564,179.78243324974932,18.747259783248225,0.03861952914433077
2022-09-06 23:00:00,208.7698669,3.84099257,295.0494995,20299.99924,39231.977,98.20548161111111,57.88949950000003,957.9853771959112,180.5817543239666,18.85015769787027,0.038450840447891294
2022-09-07 00:00:00,208.9000549,3.715055555,294.3369141,19799.99924,39128.093,98.27780827777777,57.176914100000005,960.5106653887583,174.6162201814645,18.179519132230578,0.0380205312433905
2022-09-07 01:00:00,208.7366638,3.832810283,293.8661499,19599.99924,39024.638,98.18703544444445,56.706149899999986,957.3422179604792,170.76839166976936,17.837758375847475,0.036154189963367375
2022-09-07 02:00:00,208.7433777,3.958984882,293.6040039,19499.99924,39231.977,98.19076538888889,56.44400390000001,957.4722401403569,168.65737361156687,17.614857803798383,0.03574854203193784
2022-09-07 03:00:00,209.2023926,3.688497663,293.2084503,20799.99924,39231.977,98.44577366666665,56.048450299999985,966.3966643977518,165.51437356212702,17.126960352794036,0.037944006613018194
2022-09-07 04:00:00,209.4975128,3.563661009,293.2978821,21199.99924,37815.373,98.60972933333333,56.137882099999985,972.1712086677097,166.22055691208658,17.097868711816698,0.04005187550754457
2022-09-07 05:00:00,209.4485931,3.675822824,293.4401398,21099.99924,39024.638,98.58255172222223,56.2801398,971.2120192853026,167.3491902147759,17.230963671343886,0.039993590475474794
2022-09-07 06:00:00,208.8441162,3.816196263,293.3447876,22599.99924,39024.638,98.24673122222222,56.18478760000002,959.4249276670536,166.59196932206228,17.363731597755006,0.035927259163695074
2022-09-07 07:00:00,208.7691345,3.809488714,293.3330078,22799.99924,36103.336,98.20507472222224,56.17300780000002,957.9711863765955,166.49862638742948,17.38033760881571,0.035447689286099274
2022-09-07 08:00:00,208.6725769,3.931869447,293.439682,23099.99924,36103.336,98.15143161111111,56.27968200000001,956.1018464784344,167.34554765291477,17.502899745387047,0.03504043115022399
2022-09-07 09:00:00,209.0901489,3.843489766,293.3656311,23599.99924,35557.202,98.38341605555556,56.20563109999998,964.2079611639575,166.75724271503873,17.294738213293254,0.03750690578262824
2022-09-07 10:00:00,208.7833099,3.843581945,293.3613892,23299.99924,35467.294,98.21294994444445,56.20138920000002,958.2458769976602,166.7235962345181,17.398832620797723,0.03558219198317436
2022-09-07 11:00:00,208.7858276,3.738263458,293.3073425,23499.99924,36473.984,98.21434866666667,56.14734250000001,958.2946718261721,166.295410146044,17.353264610053973,0.03550616900175357
2022-09-07 12:00:00,209.026123,3.571025968,293.4744873,21899.99924,37231.806,98.34784611111111,56.314487300000025,962.9613415963025,167.6226756149257,17.406999468645058,0.03729256629330362
