temperature,humidity,pressure,image
0.9457010181304665,0.10817205246331492,0.8,0.0
0.8415893768221574,0.17214123778508042,0.5,0.0
0.8611502368804664,0.20984870950299891,0.55,0.0
0.87992512071793,0.18403812195494343,0.6,0.0
0.8981846756559767,0.1304755038111715,0.65,0.0
0.994450847303207,0.15088444061879253,1.0,0.0
0.9825108190597668,0.14850110164698274,0.95,0.0
0.9709521911443149,0.13327864792240382,0.9,0.0
0.9151476516946063,0.12471155717411364,0.7,0.0
0.9309733737244898,0.11319973267099002,0.75,0.0
0.9589992939139942,0.11709765318167202,0.85,0.0
0.8211301931486881,0.2524992982929296,0.45,0.0
0.8060616914176385,0.30679351445112074,0.4,0.0
0.9584748542274052,0.109485593422279,0.85,0.0
0.9936766012208454,0.15111309287088548,1.0,0.0
0.9701153653425656,0.12060897225295396,0.9,0.0
0.9451099558126822,0.10430888537153038,0.8,0.0
0.9302995171282799,0.11062980389501653,0.75,0.0
0.9145082452623907,0.11904483940488396,0.7,0.0
0.8976333022048105,0.15838699300872913,0.65,0.0
0.8793167479045189,0.22244727019378838,0.6,0.0
0.8598000182215744,0.20855762238605294,0.55,0.0
0.8400461233600585,0.17848380536239541,0.5,0.0
0.8205117984693875,0.25142002983395445,0.45,0.0
0.8076149098032068,0.30658590556226223,0.4,0.0
0.9818691918731779,0.1444652269840345,0.95,0.0
0.8202643267128278,0.39758216368330335,0.45,0.0
0.9815167182944606,0.14572144316655797,0.95,0.0
0.8090413174198249,0.2938671558150904,0.4,0.0
0.9934530452806123,0.14965040854455627,1.0,0.0
0.8389802751457726,0.44627209745318186,0.5,0.0
0.858866845845481,0.37283859851389806,0.55,0.0
0.8785325938411076,0.24691074225835155,0.6,0.0
0.8967809311224489,0.16196690749099912,0.65,0.0
0.9139816987062682,0.12069643323095601,0.7,0.0
0.9304276375728859,0.10491626507476527,0.75,0.0
0.9449442533709913,0.09840057395272932,0.8,0.0
0.9576538584183674,0.10490148725006011,0.85,0.0
0.9695384247448979,0.12890253943261673,0.9,0.0
0.819616208090379,0.47239737081302596,0.45,0.0
0.9928372130102041,0.15333141160213856,1.0,0.0
0.9141672740524781,0.11635930857857237,0.7,0.0
0.8790336301931487,0.22722613165884406,0.6,0.0
0.9303428503097667,0.10191755254553339,0.75,0.0
0.9445323319059766,0.09988154262120744,0.8,0.0
0.9572500797193878,0.11171339025573143,0.85,0.0
0.9688833022048104,0.1268912972511885,0.9,0.0
0.8391307170189505,0.4447550094639746,0.5,0.0
0.810143551840379,0.24896244240874738,0.4,0.0
0.8967559334001458,0.15054718179282958,0.65,0.0
0.8593603657981048,0.3568176958165154,0.55,0.0
0.9806435062864431,0.14698740592615925,0.95,0.0
0.945694982233965,0.08569747327791183,0.8,0.0
0.93091796875,0.10072262026352916,0.75,0.0
0.8209945563046647,0.44477934472666925,0.45,0.0
0.9144704354956268,0.12216922723845233,0.7,0.0
0.8969390032798834,0.14732096501016906,0.65,0.0
0.878816736516035,0.2254475031548541,0.6,0.0
0.8592792797922743,0.35696185508238765,0.55,0.0
0.8389207703170554,0.522665516916578,0.5,0.0
0.8100715196793002,0.2194898552168194,0.4,0.0
0.958757174744898,0.09564473322492109,0.85,0.0
0.9926283482142857,0.1495154513973472,1.0,0.0
0.9813038675291545,0.1281628377396533,0.95,0.0
0.970221676840379,0.09553442778973527,0.9,0.0
0.896153311771137,0.1689105947457645,0.65,0.0
0.878042319606414,0.25348614211472487,0.6,0.0
0.9918702168367347,0.15168435997819094,1.0,0.0
0.9814289700255102,0.12616253647401482,0.95,0.0
0.9712248314504374,0.08952872923398415,0.9,0.0
0.9595326735604957,0.08270678700545143,0.85,0.0
0.9460811087827989,0.08322917536660142,0.8,0.0
0.9306737427113703,0.08867060562349663,0.75,0.0
0.9138816508746356,0.1199158839904239,0.7,0.0
0.8583372813411079,0.3807051465977237,0.55,0.0
0.837973305393586,0.471280615802441,0.5,0.0
0.820581723760933,0.3569146410447375,0.45,0.0
0.81090828853863,0.23628801800228666,0.4,0.0
0.9803528152332361,0.1386686206760018,0.95,0.0
0.9716647685860058,0.09554574172015344,0.9,0.0
0.87824537627551,0.2688684555471386,0.6,0.0
0.8591758723578717,0.41478531753414977,0.55,0.0
0.8389314754919825,0.5100284338221972,0.5,0.0
0.8228544665634112,0.3881700501353247,0.45,0.0
0.914635682397959,0.12064671748355682,0.7,0.0
0.9307930940233237,0.08845752432002299,0.75,0.0
0.9455369100765306,0.08018250476637559,0.8,0.0
0.8968768790998541,0.17478639989577333,0.65,0.0
0.9908510614067055,0.1734932347338036,1.0,0.0
0.8106475491982508,0.31304808462129907,0.4,0.0
0.9586279723943149,0.08329619899837616,0.85,0.0
0.990070608600583,0.1708833296602505,1.0,0.0
0.9787857028972303,0.15589648762782293,0.95,0.0
0.9689150760750729,0.11315446522186548,0.9,0.0
0.9585056600765306,0.10391550899469848,0.85,0.0
0.8387919665634109,0.4563339838538297,0.5,0.0
0.9295270362609329,0.0789916244733954,0.75,0.0
0.8101081336552478,0.3502263379400974,0.4,0.0
0.8226053434766762,0.4148213402227353,0.45,0.0
0.858902662627551,0.37581795005913426,0.55,0.0
0.8778686452259477,0.271677867419781,0.6,0.0
0.8962004031523324,0.17834883929558418,0.65,0.0
0.9443285349854227,0.08567553367716692,0.8,0.0
0.9138790315233235,0.10565608756141802,0.7,0.0
0.8596119943513117,0.33714866840785146,0.55,0.0
0.8108042547376093,0.3331241840301113,0.4,0.0
0.8247247403425656,0.3721500514976536,0.45,0.0
0.8401800519314868,0.4229713594978066,0.5,0.0
0.8782247061771137,0.22412933802327653,0.6,0.0
0.9432973077623906,0.08301108602003739,0.8,0.0
0.9135082224854228,0.09700276401778479,0.7,0.0
0.8963231140670554,0.14872623098379034,0.65,0.0
0.9295184948979592,0.07667048633346689,0.75,0.0
0.9575108190597668,0.1006998224903546,0.85,0.0
0.9696235536625365,0.12088548976842235,0.9,0.0
0.9795752095481047,0.14835322547149699,0.95,0.0
0.9905435153972305,0.15830217258980828,1.0,0.0
0.8788769246537901,0.21609439040043557,0.6,0.0
0.8974350856413994,0.14949257645510644,0.65,0.0
0.9143311543367347,0.09800752162045905,0.7,0.0
0.9293314959912536,0.0791828807176684,0.75,0.0
0.9432179300291545,0.0912627473724511,0.8,0.0
0.860448877095481,0.3118010256224859,0.55,0.0
0.9902663766399417,0.14573865953258594,1.0,0.0
0.9789947385204082,0.1432426937183929,0.95,0.0
0.9679227974672011,0.13568897531738447,0.9,0.0
0.9562506263666181,0.11561876879866345,0.85,0.0
0.8421132470845482,0.396639561687413,0.5,0.0
0.8120536853134108,0.330605606480328,0.4,0.0
0.826796875,0.35331488698050934,0.45,0.0
0.8420085869169097,0.36693572719136325,0.5,0.0
0.8600593909438775,0.24653236543274737,0.55,0.0
0.8127492939139941,0.24002276030597836,0.4,0.0
0.8267124293913994,0.36430545562854466,0.45,0.0
0.8788048355502915,0.17595002085489472,0.6,0.0
0.97870769178207,0.14104898991633344,0.95,0.0
0.9145804482507288,0.10179194404695825,0.7,0.0
0.897228840196793,0.12439354022316672,0.65,0.0
0.9294155999453354,0.08318372620281093,0.75,0.0
0.956010727951895,0.1043454313684035,0.85,0.0
0.9674378188775508,0.13212470242922944,0.9,0.0
0.9889223647048105,0.1344186628314083,1.0,0.0
0.9433179209183671,0.07927954137033456,0.8,0.0
0.8972082839832362,0.14214403981905216,0.65,0.0
0.9136901535167639,0.11698114215554575,0.7,0.0
0.9288435563957725,0.09700777584211265,0.75,0.0
0.9429238793731779,0.09087998535967155,0.8,0.0
0.9556100810860059,0.08561450822984293,0.85,0.0
0.966879555393586,0.09697849779543179,0.9,0.0
0.9771267993804664,0.1081023541676159,0.95,0.0
0.9879676111516035,0.11889162598466241,1.0,0.0
0.8795331860422739,0.17467858096115124,0.6,0.0
0.8269843294460641,0.2276053731523699,0.45,0.0
0.8432496469569971,0.20519701786702138,0.5,0.0
0.8134683058491253,0.16765209742879628,0.4,0.0
0.8611890716107872,0.18572837777333948,0.55,0.0
0.9539170121173469,0.10709056241502526,0.85,0.0
0.8155467611151601,0.12752744938109914,0.4,0.0
0.9433594888848393,0.09024674085043619,0.8,0.0
0.9295231641763849,0.08667952859564894,0.75,0.0
0.9144416226311953,0.1017540586822858,0.7,0.0
0.8977690529336735,0.13315932131939792,0.65,0.0
0.8794148027514578,0.15623292547600384,0.6,0.0
0.8620612017128281,0.1574207652422582,0.55,0.0
0.8453057807944605,0.14093839238991426,0.5,0.0
0.8297243986880466,0.14451261764478335,0.45,0.0
0.9763765260568513,0.12813497458709977,0.95,0.0
0.9872045257835277,0.14069659565794154,1.0,0.0
0.9645686611698253,0.1235341200038956,0.9,0.0
0.8302189436042274,0.13474782786245762,0.45,0.0
0.8794441280976676,0.1534278182192928,0.6,0.0
0.8615782730502916,0.1689374426173444,0.55,0.0
0.8453575414540816,0.12566982910468083,0.5,0.0
0.9428577122813412,0.09659784593777596,0.8,0.0
0.8178353908527695,0.12823875779950641,0.4,0.0
0.9863201530612244,0.16463577361768117,1.0,0.0
0.8978008268039359,0.11349688480049853,0.65,0.0
0.9756055256924199,0.15634025664971418,0.95,0.0
0.9144242551931486,0.08181506593966405,0.7,0.0
0.9291973396501457,0.07567397575941787,0.75,0.0
0.9658658094934403,0.1511977493113903,0.9,0.0
0.954841415360787,0.12689648858953015,0.85,0.0
0.8800640032798834,0.1548393605229452,0.6,0.0
0.8624093476676384,0.16402146659384728,0.55,0.0
0.8453673924927114,0.11831955938898375,0.5,0.0
0.8193194241982508,0.12833219524675246,0.4,0.0
0.830418299016035,0.1270218685829658,0.45,0.0
0.897364249271137,0.11322396736119215,0.65,0.0
0.9142795075619533,0.09450738248784293,0.7,0.0
0.9522533254373178,0.11621616523011975,0.85,0.0
0.9853153471209912,0.1568482622318773,1.0,0.0
0.9629346984329447,0.14116647318845868,0.9,0.0
0.9738978225218659,0.14984495328611186,0.95,0.0
0.9377172353316326,0.11225048995170829,0.8,0.0
0.9264442305940234,0.07428158145501021,0.75,0.0
0.9862425974854228,0.1890685917518266,1.0,0.0
0.8977587463556851,0.1184203368171235,0.65,0.0
0.9118722098214288,0.09825359407091112,0.7,0.0
0.9246470139395044,0.08604330720164609,0.75,0.0
0.9371859056122449,0.1093524095537594,0.8,0.0
0.9496499749453353,0.14759985953761626,0.85,0.0
0.9617796783892129,0.1823170946508267,0.9,0.0
0.9739810723396501,0.2286815106344245,0.95,0.0
0.8453579400510204,0.15733201548118336,0.5,0.0
0.8302670599489796,0.16586041362222953,0.45,0.0
0.8811961894132655,0.15854345668332187,0.6,0.0
0.8199867893586006,0.15467370462267932,0.4,0.0
0.86252277696793,0.17096976430020117,0.55,0.0
0.8793148118622448,0.15955528157087756,0.6,0.0
0.9863585322521866,0.21619898062157256,1.0,0.0
0.8971205357142857,0.13490785417404788,0.65,0.0
0.9744143472120991,0.22492284560197962,0.95,0.0
0.9248194925291545,0.10053688866455332,0.75,0.0
0.9374314982689504,0.12878241198981377,0.8,0.0
0.9496841973396498,0.15979778767563074,0.85,0.0
0.9617335550291545,0.18736315692317593,0.9,0.0
0.8616782069970845,0.16998245036950863,0.55,0.0
0.8282943467565598,0.14024840498426827,0.45,0.0
0.8186632197521866,0.1471677390856573,0.4,0.0
0.9115577168367345,0.11223593892637398,0.7,0.0
0.8443306418549563,0.15044493129191902,0.5,0.0
0.9650163994169096,0.1590847595055067,0.9,0.0
0.9530692533709912,0.1397181336041139,0.85,0.0
0.9404365775327989,0.12219448747699813,0.8,0.0
0.926671260021866,0.10716221035044646,0.75,0.0
0.9123140260568513,0.11180750413266265,0.7,0.0
0.8968258017492712,0.15204125013726752,0.65,0.0
0.8622173947704082,0.21237726162022702,0.55,0.0
0.8799944765852769,0.23120999641152626,0.6,0.0
0.9755959024234694,0.19660200061173141,0.95,0.0
0.8448286033163265,0.16708167204635652,0.5,0.0
0.8287019975400874,0.1420148334192285,0.45,0.0
0.818383461643586,0.12449358079669812,0.4,0.0
0.9872054368622449,0.19602540944722374,1.0,0.0
0.9636448273505833,0.157151710833058,0.9,0.0
0.8935778630648689,0.14949886870096496,0.65,0.0
0.8174641262755103,0.11316599062079578,0.4,0.0
0.825212850765306,0.13823563319752752,0.45,0.0
0.8405763711734695,0.2591015501390622,0.5,0.0
0.9511930006377551,0.1382412388960829,0.85,0.0
0.9381612723214285,0.11934101179399434,0.8,0.0
0.9242003575983965,0.10426685016486065,0.75,0.0
0.9094657662172011,0.10931471148917996,0.7,0.0
0.876827396137026,0.21118679331365764,0.6,0.0
0.858975264212828,0.27313092434118874,0.55,0.0
0.9879830994897959,0.19364871317365953,1.0,0.0
0.975276341563411,0.19725708116353907,0.95,0.0
0.9881338830174925,0.16841696374366746,1.0,0.0
0.975868485787172,0.17241071377417755,0.95,0.0
0.9636073022959184,0.14232360582490494,0.9,0.0
0.9506352496355686,0.12081560480688262,0.85,0.0
0.9375896273688048,0.10176277841019582,0.8,0.0
0.8927231004008747,0.1432870681215959,0.65,0.0
0.9092596346574341,0.10560559315988957,0.7,0.0
0.8744435017310496,0.21759003318569423,0.6,0.0
0.8559135272412537,0.3019417901502834,0.55,0.0
0.8389499817784256,0.2802107293958696,0.5,0.0
0.8194753325437316,0.10448056723523892,0.4,0.0
0.9238983350036443,0.09426127554295866,0.75,0.0
0.827825824526239,0.14324588207138,0.45,0.0
0.951077806122449,0.12198885811274089,0.85,1.0
0.9377614226494171,0.10680530741331436,0.8,1.0
0.924028334548105,0.10680625751473959,0.75,1.0
0.8927926840379009,0.18099586950604718,0.65,1.0
0.909180655521137,0.13320606172532323,0.7,1.0
0.9637358782798834,0.1422227421770638,0.9,1.0
0.8287871834001458,0.15081529075227543,0.45,1.0
0.9763893950437318,0.17211541994504406,0.95,1.0
0.8395015260568514,0.2902195771977959,0.5,1.0
0.9877942784256559,0.17087221601140368,1.0,1.0
0.8753078307215744,0.24747806883042012,0.6,1.0
0.8569497084548104,0.31531155969155855,0.55,1.0
0.8210391422193879,0.08928148182951172,0.4,1.0
0.9510453489431484,0.1312193036542062,0.85,1.0
0.8301335869169097,0.18341793953392135,0.45,1.0
0.8202888688957727,0.08261131368006282,0.4,1.0
0.9118554118075802,0.11462828021962969,0.7,1.0
0.9257205493804664,0.09307542981320824,0.75,1.0
0.8431246583454809,0.2601243932413369,0.5,1.0
0.9387920235058307,0.10440525241672444,0.8,1.0
0.8958127961005828,0.12940223105871979,0.65,1.0
0.860503598760933,0.2361970679517764,0.55,1.0
0.9634356778425656,0.159826577044169,0.9,1.0
0.975853509930758,0.17471142005371487,0.95,1.0
0.9881652013483965,0.17086516688628944,1.0,1.0
0.877878894861516,0.19365185832086107,0.6,1.0
0.937873656158892,0.11055655697348941,0.8,1.0
0.9507632561953351,0.14053343383943334,0.85,1.0
0.9635907889941691,0.15754218115108096,0.9,1.0
0.9760394838739067,0.16836062465346585,0.95,1.0
0.9880235286078717,0.1734357367130433,1.0,1.0
0.9254822453534985,0.07452286191703833,0.75,1.0
0.9114950801749271,0.06287004112508889,0.7,1.0
0.8773197772412537,0.30077478088418597,0.6,1.0
0.8956581404883383,0.12184514486441647,0.65,1.0
0.8603729728498539,0.2703406506169187,0.55,1.0
0.843524735787172,0.20020308485726476,0.5,1.0
0.8291718294460642,0.22126675829723647,0.45,1.0
0.8185787172011662,0.0906011187235303,0.4,1.0
0.8449941918731777,0.207854428117129,0.5,1.0
0.861152002095481,0.2552053210301756,0.55,1.0
0.8765655179482508,0.3259589034945597,0.6,1.0
0.8176655885568511,0.0956888193836447,0.4,1.0
0.910888017037172,0.07048628955962402,0.7,1.0
0.9252207657616618,0.07410283876681414,0.75,1.0
0.8260472849854228,0.24873602718914162,0.45,1.0
0.8949629874271133,0.10834991893396798,0.65,1.0
0.9384084593658892,0.09825622180630923,0.8,1.0
0.9516980799016035,0.11542114156239015,0.85,1.0
0.9879984739431487,0.1570273338502933,1.0,1.0
0.9642334411443149,0.12645918705607012,0.9,1.0
0.9760633427478134,0.14448063331779185,0.95,1.0
0.9751113793731778,0.1629849275781119,0.95,1.0
0.9643116230867347,0.1271138242905453,0.9,1.0
0.826065449617347,0.36561637628618493,0.45,1.0
0.845109044733965,0.3218399730900008,0.5,1.0
0.8620652446246355,0.2399746939643042,0.55,1.0
0.986015625,0.1828405844377758,1.0,1.0
0.8158102336916909,0.13586124100789873,0.4,1.0
0.8760335618622449,0.3298474241578104,0.6,1.0
0.893751651330175,0.1219142392291067,0.65,1.0
0.9093747152879009,0.10728030386188256,0.7,1.0
0.9380775669642856,0.10025571770580943,0.8,1.0
0.9517476198068513,0.11352886748021829,0.85,1.0
0.9240480366253644,0.08852581957071995,0.75,1.0
0.8161242711370262,0.29035275452870574,0.4,1.0
0.8434994533527697,0.5151257858557392,0.5,1.0
0.9384266809402332,0.1133037162796219,0.8,1.0
0.8763267583819242,0.23955292096221564,0.6,1.0
0.8925192465379008,0.30949373819276593,0.65,1.0
0.9751256149781341,0.15098184351713825,0.95,1.0
0.9860878279883382,0.18350766360944437,1.0,1.0
0.8247335094752186,0.5189099563455941,0.45,1.0
0.9082466290087463,0.2565636461979903,0.7,1.0
0.9235144861516035,0.16289972379412704,0.75,1.0
0.8625022207543732,0.30449240137033495,0.55,1.0
0.9646368212463556,0.08623585492569742,0.9,1.0
0.9520567602040816,0.09924164088778459,0.85,1.0
0.8945679209183671,0.3319145405630321,0.65,1.0
0.816293276239067,0.29039111289889413,0.4,1.0
0.9522837326895045,0.1135251613433877,0.85,1.0
0.8224275692419825,0.5106881788989267,0.45,1.0
0.9381850173104956,0.17099692230812774,0.8,1.0
0.8803962622995629,0.23149967753651968,0.6,1.0
0.9227340333454811,0.17009045179563506,0.75,1.0
0.8437029655612246,0.5052001354186771,0.5,1.0
0.8636615114795918,0.30603461567770185,0.55,1.0
0.9066590743440234,0.2793784669879756,0.7,1.0
0.9752983213374635,0.10084725673839341,0.95,1.0
0.9648370877368805,0.08592083745071528,0.9,1.0
0.9867792797922741,0.1821835662030054,1.0,1.0
0.842588203808309,0.5390612731779779,0.5,1.0
0.9756442465379008,0.10983427656458702,0.95,1.0
0.96479164768586,0.09266965799717213,0.9,1.0
0.9525145772594752,0.11185612245076867,0.85,1.0
0.8211451120626823,0.51254836667301,0.45,1.0
0.9384927341472302,0.2136142343834172,0.8,1.0
0.9860248496720116,0.16262604426700397,1.0,1.0
0.8628729728498539,0.488110658687523,0.55,1.0
0.8811742096392128,0.3039345182711982,0.6,1.0
0.8973353225218659,0.1501024390835766,0.65,1.0
0.9095879646501456,0.2492904042200905,0.7,1.0
0.9230773391946064,0.27927884785394863,0.75,1.0
0.8142750091107872,0.3331550329376046,0.4,1.0
0.9515623861151603,0.16518376934246226,0.85,1.0
0.9635354409620991,0.13458706385390412,0.9,1.0
0.9741126093294461,0.14585599351251843,0.95,1.0
0.9111916909620992,0.20158750865007483,0.7,1.0
0.8990678525874636,0.2517360732597387,0.65,1.0
0.8817062796100583,0.537832168243326,0.6,1.0
0.8638900783527694,0.5295685131052323,0.55,1.0
0.9241854386844022,0.25390101125111797,0.75,1.0
0.8107315962099125,0.361959356307403,0.4,1.0
0.93823239340379,0.21235475559198433,0.8,1.0
0.8452123382835278,0.5553311753779772,0.5,1.0
0.8230001822157434,0.5289095311540539,0.45,1.0
0.9849039950801749,0.17743077461056525,1.0,1.0
0.8637298423833819,0.6087049991064014,0.55,1.0
0.8453864112609327,0.6198778799334158,0.5,1.0
0.8229808217930027,0.5578502947678552,0.45,1.0
0.8106322886297376,0.4687612822672343,0.4,1.0
0.8991323114067055,0.2640412384710642,0.65,1.0
0.9844897959183674,0.17728543490600646,1.0,1.0
0.8822623223396502,0.550602369559873,0.6,1.0
0.9127355138483965,0.1834763842071316,0.7,1.0
0.9248395932033526,0.26019821051199166,0.75,1.0
0.9384413720845481,0.21621005088680334,0.8,1.0
0.9734191645408163,0.1458441961546364,0.95,1.0
0.9628244579081633,0.13460736645961915,0.9,1.0
0.9511198865706997,0.16463901565441255,0.85,1.0
0.9731046715561225,0.1444681018818552,0.95,1.0
0.8456392356049561,0.4250734393958726,0.5,1.0
0.8654684652879009,0.49243328637503647,0.55,1.0
0.8833606277332362,0.4385216511794833,0.6,1.0
0.9003478043002914,0.5398133414641708,0.65,1.0
0.9137612745991255,0.35825637720318815,0.7,1.0
0.925540041909621,0.346871422791199,0.75,1.0
0.9390324913447521,0.35204220536208225,0.8,1.0
0.9516019610969387,0.23491238674712012,0.85,1.0
0.9629196086916911,0.15577112264885112,0.9,1.0
0.8231030771683673,0.5415088753097548,0.45,1.0
0.9840462144679301,0.15451491273221948,1.0,1.0
0.8102344888848393,0.43139419589707795,0.4,1.0
0.9541679004190962,0.27504710980840147,0.85,1.0
0.9656548947704081,0.1947603038515661,0.9,1.0
0.9289123997813411,0.46265597446108675,0.75,1.0
0.9160844114431487,0.5088286208319115,0.7,1.0
0.9012976608053936,0.47091570714561737,0.65,1.0
0.8845516353862973,0.4535490875733421,0.6,1.0
0.9844986789358599,0.16457764037359837,1.0,1.0
